rule_id,rule_name,severity,MunID,Municipality,Property Class,Tax Ratio,base_lt_rate,LT/ST Tax Rate,expected_rate,detail
R06,Within-municipality rate consistency,warning,57061,Sault Ste Marie C,"Shopp. Centre, NConstr.",2.273836,0.0132031,0.0294408,0.030021684091600005,"Shopp. Centre, NConstr. LT rate 0.029441 does not equal residential base 0.013203 * tax ratio 2.2738 = 0.030022"
R06,Within-municipality rate consistency,warning,34021,St Thomas C,Multi-Residential,2.1485279999999998,0.0139567,0.02922191,0.0299863607376,Multi-Residential LT rate 0.029222 does not equal residential base 0.013957 * tax ratio 2.1485 = 0.029986
R06,Within-municipality rate consistency,warning,31011,Stratford C,Industrial,2.694364,0.01197832,0.03181522,0.03227395418848,Industrial LT rate 0.031815 does not equal residential base 0.011978 * tax ratio 2.6944 = 0.032274
R06,Within-municipality rate consistency,warning,31011,Stratford C,Industrial,2.694364,0.01197832,0.03181522,0.03227395418848,Industrial LT rate 0.031815 does not equal residential base 0.011978 * tax ratio 2.6944 = 0.032274
R06,Within-municipality rate consistency,warning,31011,Stratford C,Large Industrial,2.694364,0.01197832,0.03181522,0.03227395418848,Large Industrial LT rate 0.031815 does not equal residential base 0.011978 * tax ratio 2.6944 = 0.032274
R06,Within-municipality rate consistency,warning,31011,Stratford C,"Industrial, NConstr.",2.694364,0.01197832,0.03181522,0.03227395418848,"Industrial, NConstr. LT rate 0.031815 does not equal residential base 0.011978 * tax ratio 2.6944 = 0.032274"
R06,Within-municipality rate consistency,warning,31011,Stratford C,"Large Ind., NConstr.",2.694364,0.01197832,0.03181522,0.03227395418848,"Large Ind., NConstr. LT rate 0.031815 does not equal residential base 0.011978 * tax ratio 2.6944 = 0.032274"
R06,Within-municipality rate consistency,warning,48069,Temagami M,Multi-Residential,2.105908,0.0079104,0.01645415,0.0166585746432,Multi-Residential LT rate 0.016454 does not equal residential base 0.00791 * tax ratio 2.1059 = 0.016659
R06,Within-municipality rate consistency,warning,54010,Temiskaming Shores C,Multi-Residential,2.344062,0.0113726,0.0260618,0.026658079501200003,Multi-Residential LT rate 0.026062 does not equal residential base 0.011373 * tax ratio 2.3441 = 0.026658
R06,Within-municipality rate consistency,warning,54010,Temiskaming Shores C,Commercial,2.07472,0.0113726,0.0233311,0.023594960672000002,Commercial LT rate 0.023331 does not equal residential base 0.011373 * tax ratio 2.0747 = 0.023595
R06,Within-municipality rate consistency,warning,54010,Temiskaming Shores C,Commercial,2.07472,0.0113726,0.0233311,0.023594960672000002,Commercial LT rate 0.023331 does not equal residential base 0.011373 * tax ratio 2.0747 = 0.023595
R06,Within-municipality rate consistency,warning,54010,Temiskaming Shores C,Parking Lot,2.07472,0.0113726,0.0233311,0.023594960672000002,Parking Lot LT rate 0.023331 does not equal residential base 0.011373 * tax ratio 2.0747 = 0.023595
R06,Within-municipality rate consistency,warning,54010,Temiskaming Shores C,Shopping Centre,2.07472,0.0113726,0.0233311,0.023594960672000002,Shopping Centre LT rate 0.023331 does not equal residential base 0.011373 * tax ratio 2.0747 = 0.023595
R06,Within-municipality rate consistency,warning,54010,Temiskaming Shores C,"Commercial, NConstr.",2.07472,0.0113726,0.0233311,0.023594960672000002,"Commercial, NConstr. LT rate 0.023331 does not equal residential base 0.011373 * tax ratio 2.0747 = 0.023595"
R06,Within-municipality rate consistency,warning,58054,Terrace Bay Tp,Multi-Residential,2.2218,0.02712724,0.05897606,0.060271301832,Multi-Residential LT rate 0.058976 does not equal residential base 0.027127 * tax ratio 2.2218 = 0.060271
R06,Within-municipality rate consistency,warning,58054,Terrace Bay Tp,Industrial,2.864376,0.02712724,0.07686735,0.07770261520224,Industrial LT rate 0.076867 does not equal residential base 0.027127 * tax ratio 2.8644 = 0.077703
R06,Within-municipality rate consistency,warning,58054,Terrace Bay Tp,Large Industrial,2.864376,0.02712724,0.07686735,0.07770261520224,Large Industrial LT rate 0.076867 does not equal residential base 0.027127 * tax ratio 2.8644 = 0.077703
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,Multi-Residential,2.1425,0.01233581,0.02561974,0.026429472925,Multi-Residential LT rate 0.02562 does not equal residential base 0.012336 * tax ratio 2.1425 = 0.026429
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,Commercial,2.10874,0.01233581,0.02561453,0.0260130159794,Commercial LT rate 0.025615 does not equal residential base 0.012336 * tax ratio 2.1087 = 0.026013
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,Commercial,2.10874,0.01233581,0.02561453,0.0260130159794,Commercial LT rate 0.025615 does not equal residential base 0.012336 * tax ratio 2.1087 = 0.026013
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,Parking Lot,2.10874,0.01233581,0.02561453,0.0260130159794,Parking Lot LT rate 0.025615 does not equal residential base 0.012336 * tax ratio 2.1087 = 0.026013
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,Office Building,2.10874,0.01233581,0.02561453,0.0260130159794,Office Building LT rate 0.025615 does not equal residential base 0.012336 * tax ratio 2.1087 = 0.026013
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,Shopping Centre,2.10874,0.01233581,0.02561453,0.0260130159794,Shopping Centre LT rate 0.025615 does not equal residential base 0.012336 * tax ratio 2.1087 = 0.026013
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,Industrial,2.407719,0.01233581,0.02924618,0.02970116411739,Industrial LT rate 0.029246 does not equal residential base 0.012336 * tax ratio 2.4077 = 0.029701
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,Industrial,2.407719,0.01233581,0.02924618,0.02970116411739,Industrial LT rate 0.029246 does not equal residential base 0.012336 * tax ratio 2.4077 = 0.029701
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,Large Industrial,2.975329,0.01233581,0.03455677,0.03670309323148999,Large Industrial LT rate 0.034557 does not equal residential base 0.012336 * tax ratio 2.9753 = 0.036703
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,Large Industrial,2.975329,0.01233581,0.03455677,0.03670309323148999,Large Industrial LT rate 0.034557 does not equal residential base 0.012336 * tax ratio 2.9753 = 0.036703
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,Large Industrial,2.975329,0.01233581,0.0383964,0.03670309323148999,Large Industrial LT rate 0.038396 does not equal residential base 0.012336 * tax ratio 2.9753 = 0.036703
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,"Industrial, NConstr.",2.407719,0.01233581,0.02924618,0.02970116411739,"Industrial, NConstr. LT rate 0.029246 does not equal residential base 0.012336 * tax ratio 2.4077 = 0.029701"
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,"Commercial, NConstr.",2.10874,0.01233581,0.02561453,0.0260130159794,"Commercial, NConstr. LT rate 0.025615 does not equal residential base 0.012336 * tax ratio 2.1087 = 0.026013"
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,"Commercial, NConstr.",2.10874,0.01233581,0.02561453,0.0260130159794,"Commercial, NConstr. LT rate 0.025615 does not equal residential base 0.012336 * tax ratio 2.1087 = 0.026013"
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,"Office Build., NConstr.",2.10874,0.01233581,0.02561453,0.0260130159794,"Office Build., NConstr. LT rate 0.025615 does not equal residential base 0.012336 * tax ratio 2.1087 = 0.026013"
R06,Within-municipality rate consistency,warning,58004,Thunder Bay C,"Shopp. Centre, NConstr.",2.10874,0.01233581,0.02561453,0.0260130159794,"Shopp. Centre, NConstr. LT rate 0.025615 does not equal residential base 0.012336 * tax ratio 2.1087 = 0.026013"
R06,Within-municipality rate consistency,warning,20002,Toronto C,Multi-Residential,2.178843,0.0044023,0.00940384,0.0095919205389,Multi-Residential LT rate 0.009404 does not equal residential base 0.004402 * tax ratio 2.1788 = 0.009592
R06,Within-municipality rate consistency,warning,20002,Toronto C,Commercial,2.6189999999999998,0.0044023,0.01084052,0.011529623699999998,Commercial LT rate 0.010841 does not equal residential base 0.004402 * tax ratio 2.619 = 0.01153
R06,Within-municipality rate consistency,warning,20002,Toronto C,Commercial,2.6189999999999998,0.0044023,0.01183069,0.011529623699999998,Commercial LT rate 0.011831 does not equal residential base 0.004402 * tax ratio 2.619 = 0.01153
R06,Within-municipality rate consistency,warning,20002,Toronto C,Commercial,2.6189999999999998,0.0044023,0.01084052,0.011529623699999998,Commercial LT rate 0.010841 does not equal residential base 0.004402 * tax ratio 2.619 = 0.01153
R06,Within-municipality rate consistency,warning,20002,Toronto C,Commercial,2.6189999999999998,0.0044023,0.01183069,0.011529623699999998,Commercial LT rate 0.011831 does not equal residential base 0.004402 * tax ratio 2.619 = 0.01153
R06,Within-municipality rate consistency,warning,20002,Toronto C,Industrial,2.683811,0.0044023,0.01167874,0.011814941165299998,Industrial LT rate 0.011679 does not equal residential base 0.004402 * tax ratio 2.6838 = 0.011815
R06,Within-municipality rate consistency,warning,20002,Toronto C,Industrial,2.683811,0.0044023,0.01167874,0.011814941165299998,Industrial LT rate 0.011679 does not equal residential base 0.004402 * tax ratio 2.6838 = 0.011815
R06,Within-municipality rate consistency,warning,20002,Toronto C,Large Industrial,2.683811,0.0044023,0.01167874,0.011814941165299998,Large Industrial LT rate 0.011679 does not equal residential base 0.004402 * tax ratio 2.6838 = 0.011815
R06,Within-municipality rate consistency,warning,20002,Toronto C,"Industrial, NConstr.",2.683811,0.0044023,0.01167874,0.011814941165299998,"Industrial, NConstr. LT rate 0.011679 does not equal residential base 0.004402 * tax ratio 2.6838 = 0.011815"
R06,Within-municipality rate consistency,warning,20002,Toronto C,"Large Ind., NConstr.",2.683811,0.0044023,0.01167874,0.011814941165299998,"Large Ind., NConstr. LT rate 0.011679 does not equal residential base 0.004402 * tax ratio 2.6838 = 0.011815"
R06,Within-municipality rate consistency,warning,20002,Toronto C,"Commercial, NConstr.",2.6189999999999998,0.0044023,0.01084052,0.011529623699999998,"Commercial, NConstr. LT rate 0.010841 does not equal residential base 0.004402 * tax ratio 2.619 = 0.01153"
R06,Within-municipality rate consistency,warning,20002,Toronto C,"Commercial, NConstr.",2.6189999999999998,0.0044023,0.01183069,0.011529623699999998,"Commercial, NConstr. LT rate 0.011831 does not equal residential base 0.004402 * tax ratio 2.619 = 0.01153"
R06,Within-municipality rate consistency,warning,57076,Wawa M,Commercial,1.9693,0.02546794,0.04308808,0.05015401424200001,Commercial LT rate 0.043088 does not equal residential base 0.025468 * tax ratio 1.9693 = 0.050154
R06,Within-municipality rate consistency,warning,57076,Wawa M,Commercial,1.9693,0.02546794,0.04883316,0.05015401424200001,Commercial LT rate 0.048833 does not equal residential base 0.025468 * tax ratio 1.9693 = 0.050154
R06,Within-municipality rate consistency,warning,57076,Wawa M,Commercial,1.9693,0.02546794,0.05745077,0.05015401424200001,Commercial LT rate 0.057451 does not equal residential base 0.025468 * tax ratio 1.9693 = 0.050154
R06,Within-municipality rate consistency,warning,57076,Wawa M,Parking Lot,1.9693,0.02546794,0.04308808,0.05015401424200001,Parking Lot LT rate 0.043088 does not equal residential base 0.025468 * tax ratio 1.9693 = 0.050154
R06,Within-municipality rate consistency,warning,57076,Wawa M,"Commercial, NConstr.",1.9693,0.02546794,0.04308808,0.05015401424200001,"Commercial, NConstr. LT rate 0.043088 does not equal residential base 0.025468 * tax ratio 1.9693 = 0.050154"
R06,Within-municipality rate consistency,warning,57076,Wawa M,"Commercial, NConstr.",1.9693,0.02546794,0.04883316,0.05015401424200001,"Commercial, NConstr. LT rate 0.048833 does not equal residential base 0.025468 * tax ratio 1.9693 = 0.050154"
R06,Within-municipality rate consistency,warning,57076,Wawa M,"Commercial, NConstr.",1.9693,0.02546794,0.05745077,0.05015401424200001,"Commercial, NConstr. LT rate 0.057451 does not equal residential base 0.025468 * tax ratio 1.9693 = 0.050154"
R06,Within-municipality rate consistency,warning,47050,Whitewater Region Tp,Industrial,2.851674,0.00627602,0.01767503,0.01789716305748,Industrial LT rate 0.017675 does not equal residential base 0.006276 * tax ratio 2.8517 = 0.017897
R06,Within-municipality rate consistency,warning,47050,Whitewater Region Tp,Industrial,2.851674,0.00627602,0.01767503,0.01789716305748,Industrial LT rate 0.017675 does not equal residential base 0.006276 * tax ratio 2.8517 = 0.017897
R06,Within-municipality rate consistency,warning,47050,Whitewater Region Tp,Large Industrial,3.557666,0.00627602,0.02205085,0.022327982969320002,Large Industrial LT rate 0.022051 does not equal residential base 0.006276 * tax ratio 3.5577 = 0.022328
R06,Within-municipality rate consistency,warning,47050,Whitewater Region Tp,"Industrial, NConstr.",2.851674,0.00627602,0.01767503,0.01789716305748,"Industrial, NConstr. LT rate 0.017675 does not equal residential base 0.006276 * tax ratio 2.8517 = 0.017897"
