MunID,pct_change,year_pair
52031,0.8035974559759422,2020-2021
52092,1.899989227136527,2020-2021
53005,2.670032526379578,2020-2021
54001,-0.9034775483028387,2020-2021
54006,-1.4251658164610301,2020-2021
54008,3.8133150884274096,2020-2021
54010,0.2312567184661829,2020-2021
54014,0.45877651750125664,2020-2021
54021,1.2534270666638714,2020-2021
54024,4.044123595687419,2020-2021
54026,5.638234174637128,2020-2021
54029,6.0684445376138,2020-2021
54032,3.565458999413612,2020-2021
54034,2.312305053923092,2020-2021
54036,-0.4918639733861915,2020-2021
54038,2.1348681095527193,2020-2021
54042,-0.02048008135535766,2020-2021
54047,6.182700411969972,2020-2021
54049,-1.5074873246079472,2020-2021
54052,0.21498955188796248,2020-2021
54054,3.3984518735327636,2020-2021
54056,-0.4260912237314004,2020-2021
54058,1.6186165268390558,2020-2021
54062,-0.3122430698736735,2020-2021
54066,2.5967484785712394,2020-2021
54068,-8.35397967476067,2020-2021
56014,5.456140681189163,2020-2021
56027,0.4716200895758377,2020-2021
56031,2.746593487928533,2020-2021
56037,6.318388358999568,2020-2021
56048,1.3427323162920362,2020-2021
56052,0.6374851977833969,2020-2021
56056,-0.8158039598685962,2020-2021
56065,-0.6918216997254273,2020-2021
56066,0.10816091195249058,2020-2021
56070,1.5828298860748768,2020-2021
56073,-1.2477325530023857,2020-2021
56076,1.1599434861277897,2020-2021
56077,-20.984021130100814,2020-2021
57001,5.912821266528543,2020-2021
57004,0.2067888568520127,2020-2021
57006,0.1805003602369672,2020-2021
57008,2.6631523808731945,2020-2021
57011,6.4461349182969725,2020-2021
57014,3.604839759801364,2020-2021
57016,11.376270329218757,2020-2021
57019,-0.06491201641679203,2020-2021
57021,-0.5065607658911895,2020-2021
57023,2.221426235866365,2020-2021
57028,-1.086539991370083,2020-2021
57038,1.6444819621525373,2020-2021
57039,2.261610882337832,2020-2021
57040,3.788561776561901,2020-2021
57041,2.348541600940263,2020-2021
57051,0.8785985327111276,2020-2021
57061,2.32067341438556,2020-2021
57066,2.46159445876725,2020-2021
57076,-0.197433535471749,2020-2021
57079,2.002009571458414,2020-2021
57091,2.9448812270747564,2020-2021
57096,0.8736854039686156,2020-2021
58001,1.3496030910181356,2020-2021
58004,1.9282608097251297,2020-2021
58007,0.9054007108889592,2020-2021
58012,6.984046855777773,2020-2021
58016,2.9187784275503574,2020-2021
58019,1.8084647247086785,2020-2021
58028,1.8394725406477574,2020-2021
58034,4.005387962550736,2020-2021
58041,2.7582545800408096,2020-2021
58044,0.10596489490187412,2020-2021
58051,1.8802297454299737,2020-2021
58054,0.16260035293923558,2020-2021
58058,1.8448011338696713,2020-2021
58059,2.6754041741429013,2020-2021
58066,-19.547904590345485,2020-2021
59001,1.4198805568457393,2020-2021
59011,3.4962708841277035,2020-2021
59012,-2.5911655766168353,2020-2021
59016,3.2000210331666743,2020-2021
59019,2.332653546165034,2020-2021
59024,2.431484459453836,2020-2021
59031,-0.7728886887089311,2020-2021
59040,0.17986206896551726,2020-2021
59042,4.858084279284556,2020-2021
59045,0.254671605752354,2020-2021
60001,1.0817038288476657,2020-2021
60008,0.7060547293843263,2020-2021
60011,1.9115670593953213,2020-2021
60021,-2.1403188956921997,2020-2021
60025,-1.0140986733175952,2020-2021
60034,0.9238094394991505,2020-2021
60040,1.006308063490745,2020-2021
60042,-5.894902731723929,2020-2021
60049,-0.8225328927968085,2020-2021
1000,3.1145888538209054,2021-2022
1002,2.8417764656469338,2021-2022
1009,2.6032122485590503,2021-2022
1012,3.3117503148004954,2021-2022
1016,2.8291487490463925,2021-2022
1026,4.673403855415139,2021-2022
1037,4.91761929822612,2021-2022
1047,1.1976527866934796,2021-2022
2000,5.69786842268887,2021-2022
2001,3.6633173471928417,2021-2022
2005,3.2487105761963404,2021-2022
2008,2.002619560131692,2021-2022
2011,4.583537096703005,2021-2022
2030,3.590835066445768,2021-2022
2036,4.702701259111822,2021-2022
2044,7.08735900169573,2021-2022
2048,7.61200955331829,2021-2022
6005,3.6521739510120868,2021-2022
7000,3.4815001742489833,2021-2022
7003,3.643302918129738,2021-2022
7006,2.6653442103527483,2021-2022
7008,3.438987001058931,2021-2022
7011,3.138012608129536,2021-2022
7015,2.4465015607905385,2021-2022
7017,2.9451916643366762,2021-2022
7019,2.7427429644953385,2021-2022
7024,6.1742959795215535,2021-2022
7030,2.7312434555455556,2021-2022
7033,3.731128209031012,2021-2022
7040,2.016889259466484,2021-2022
7050,4.318042888435792,2021-2022
7055,3.2460304508140734,2021-2022
9000,4.419982108278023,2021-2022
9001,3.804287817021681,2021-2022
9004,15.920941452193368,2021-2022
9007,2.8574060768569822,2021-2022
9010,2.069046306242023,2021-2022
9021,4.167144154575007,2021-2022
9024,5.108288794255066,2021-2022
9028,5.27526062537306,2021-2022
9030,4.02247523371985,2021-2022
9033,2.993689078781841,2021-2022
10000,3.9800624501111126,2021-2022
10002,3.7725586188342595,2021-2022
10005,5.030532009132417,2021-2022
10013,2.7690246091730653,2021-2022
10025,3.039660958753051,2021-2022
10041,3.1903517934340577,2021-2022
11000,4.061693662218793,2021-2022
11002,3.499723777277723,2021-2022
11010,6.453875879560216,2021-2022
11023,3.1358791734981115,2021-2022
11033,3.541288833568452,2021-2022
12000,4.215710738682871,2021-2022
12001,4.513749461152808,2021-2022
12002,2.495950581210697,2021-2022
12005,2.756616837422835,2021-2022
12010,4.381495111766552,2021-2022
12017,1.3027495563019835,2021-2022
12023,4.958031318436611,2021-2022
12027,2.1900765636969526,2021-2022
12036,3.361068564523996,2021-2022
12039,2.6818986910904092,2021-2022
12048,3.499945688250558,2021-2022
12051,2.791706071840321,2021-2022
12054,4.587033266843787,2021-2022
12058,3.3524635356038988,2021-2022
12061,4.181444477333856,2021-2022
12067,3.1863255366018897,2021-2022
12073,3.442659129960912,2021-2022
13002,4.865834621517948,2021-2022
14000,4.825891501512726,2021-2022
14005,4.6865896594114265,2021-2022
14010,4.7296510542006995,2021-2022
14015,4.251609725383601,2021-2022
14019,2.9519625815426065,2021-2022
14021,4.632692861112532,2021-2022
14022,4.877331833460555,2021-2022
14028,3.810298382113831,2021-2022
15000,3.96295397140589,2021-2022
15002,4.724095112298241,2021-2022
15005,5.402552450583381,2021-2022
15012,5.795566278364796,2021-2022
15014,3.357636914082718,2021-2022
15017,2.966558613947819,2021-2022
15021,2.964674594183999,2021-2022
15030,2.1323007192502486,2021-2022
15035,2.865362980554342,2021-2022
15041,2.032180927612564,2021-2022
16002,4.5412786236548905,2021-2022
18000,4.851839311999733,2021-2022
18001,4.873936302397765,2021-2022
18005,4.100595405650289,2021-2022
18009,4.494524423290903,2021-2022
18013,2.838383448269499,2021-2022
18017,4.233615206330688,2021-2022
18020,4.914081124165225,2021-2022
18029,3.3276772182389722,2021-2022
18039,-3.0629903912181513,2021-2022
19000,4.426252686674012,2021-2022
19028,3.234409286193518,2021-2022
19036,2.7052042627468076,2021-2022
19038,2.9092820253779297,2021-2022
19044,3.7181788169149397,2021-2022
19046,3.825914080444707,2021-2022
19048,2.825419444426177,2021-2022
19049,2.1584434172731983,2021-2022
19054,3.8111201173941316,2021-2022
19070,2.7906861873603623,2021-2022
20002,2.9372071392436814,2021-2022
21000,4.7355438972882675,2021-2022
21005,3.40815707001833,2021-2022
21010,2.870568477120259,2021-2022
21024,7.194899627637278,2021-2022
22000,3.357270748275253,2021-2022
22001,5.789009494167831,2021-2022
22005,7.138323112331077,2021-2022
22008,4.419761890238698,2021-2022
22012,3.0898746177760428,2021-2022
22014,2.1028457949787547,2021-2022
22016,2.3990399253224286,2021-2022
22019,3.2408049408580033,2021-2022
22021,9.007638750720318,2021-2022
23000,4.2842577949641045,2021-2022
23001,3.8948922125798555,2021-2022
23005,3.1516575661754795,2021-2022
23008,4.754910095727129,2021-2022
23010,5.087062364802061,2021-2022
23015,2.747136923761593,2021-2022
23020,3.1651580722890906,2021-2022
23023,4.200885125738171,2021-2022
23040,4.196288642400505,2021-2022
24000,3.40317768874415,2021-2022
24001,2.714846280844445,2021-2022
24002,2.8266207204295393,2021-2022
24009,4.9659453597873116,2021-2022
24015,3.280815920350603,2021-2022
25005,4.330433516951613,2021-2022
26000,4.191731867602046,2021-2022
26003,4.485509435361039,2021-2022
26011,4.6243776343895595,2021-2022
26014,6.4331851327818175,2021-2022
26021,4.011863809493697,2021-2022
26028,5.218397780013582,2021-2022
26032,3.592730588897,2021-2022
26037,8.14089417192095,2021-2022
26043,3.7123265368929466,2021-2022
26047,3.324416316818696,2021-2022
26053,2.569695560359609,2021-2022
26057,5.18064345554009,2021-2022
26065,3.781137207932965,2021-2022
28005,4.62246155676481,2021-2022
28030,2.730570176277135,2021-2022
29002,4.231609718959255,2021-2022
29006,3.144474838960612,2021-2022
30000,7.575033606118884,2021-2022
30001,3.9307287372228097,2021-2022
30006,5.185539479752348,2021-2022
30012,5.147451636209581,2021-2022
30016,4.81486812038638,2021-2022
30018,6.606603329381669,2021-2022
30024,6.623889517244687,2021-2022
30029,8.743346105249323,2021-2022
31000,5.901838904344782,2021-2022
31002,5.730758589256547,2021-2022
31008,6.338444136319545,2021-2022
31011,6.9240678875276895,2021-2022
31016,3.966164331112439,2021-2022
31017,4.435980328324223,2021-2022
31035,5.6194650912513335,2021-2022
32000,4.457701882129018,2021-2022
32002,3.9806819059480825,2021-2022
32004,7.117222488998998,2021-2022
32011,-6.742018147102337,2021-2022
32018,10.040050104512344,2021-2022
32027,8.64092304757988,2021-2022
32038,3.312078462551192,2021-2022
32042,3.811208590778929,2021-2022
32045,5.124573711390432,2021-2022
34000,3.84879196288188,2021-2022
34003,2.454484799506349,2021-2022
34007,3.685278291892989,2021-2022
34011,2.0738108733555025,2021-2022
34015,4.734219950473466,2021-2022
34021,3.6903127318757676,2021-2022
34024,6.794549322351758,2021-2022
34028,3.3089082687992732,2021-2022
34035,2.071935591180555,2021-2022
36003,3.6935188925922366,2021-2022
37000,3.54942910146796,2021-2022
37001,2.9701768604856444,2021-2022
37003,4.060115109683163,2021-2022
37008,4.407115746076904,2021-2022
37020,4.313313380948096,2021-2022
37025,5.0056608613142215,2021-2022
37034,3.8199902112610964,2021-2022
37039,2.272580699483431,2021-2022
37043,3.008026897384392,2021-2022
37049,3.6685252783578775,2021-2022
38000,3.2963575459124455,2021-2022
38002,1.5576550191835914,2021-2022
38005,0.2179381526424507,2021-2022
38011,3.942132239876986,2021-2022
38016,2.098910867727328,2021-2022
38018,3.3749873604368235,2021-2022
38019,2.369139286171514,2021-2022
38030,2.113897710224124,2021-2022
38031,2.1591034858300757,2021-2022
38033,4.566046084523485,2021-2022
38037,2.3486587083502917,2021-2022
38040,2.5109099714059147,2021-2022
39000,2.755052773089141,2021-2022
39002,10.414256237705558,2021-2022
39003,5.237720480594846,2021-2022
39010,3.1488529270882184,2021-2022
39013,4.283342015843368,2021-2022
39020,4.880445807232281,2021-2022
39025,2.3226681960631956,2021-2022
39036,3.7336073648547816,2021-2022
39041,2.527760666063768,2021-2022
39057,4.573764913954262,2021-2022
40000,3.058595587458962,2021-2022
40003,2.6570824128830575,2021-2022
40010,1.6396980951508322,2021-2022
40015,6.820667975898726,2021-2022
40025,3.378415963496869,2021-2022
40028,2.4090852159212655,2021-2022
40030,5.0402723528847355,2021-2022
40046,1.435901372157709,2021-2022
40048,6.2594273041041735,2021-2022
40050,6.7200641717208685,2021-2022
41000,8.141717682723911,2021-2022
41004,6.962939916931641,2021-2022
41010,4.883220952106179,2021-2022
41020,5.562851426269856,2021-2022
41030,5.95053171437782,2021-2022
41037,5.67685920726572,2021-2022
41043,6.844455711196412,2021-2022
41053,4.382704996477296,2021-2022
41061,6.3829390982838685,2021-2022
42000,4.8329153944231384,2021-2022
42004,6.456658818647898,2021-2022
42005,5.893213829310027,2021-2022
42013,5.492715021292497,2021-2022
42029,4.448528654270609,2021-2022
42031,3.491897438016498,2021-2022
42041,5.964993142349914,2021-2022
42047,4.95771525143431,2021-2022
42055,3.9736816232910512,2021-2022
42059,2.456924988075049,2021-2022
43000,3.900067993576193,2021-2022
43002,4.504825082386072,2021-2022
43013,3.445541551727297,2021-2022
43017,3.5366893133756467,2021-2022
43021,3.1022208486964997,2021-2022
43025,2.9237355185491083,2021-2022
43030,5.918173240402756,2021-2022
43031,4.106900760569257,2021-2022
43040,4.811356728964244,2021-2022
43042,3.2757229395445875,2021-2022
43047,4.4231853737624895,2021-2022
43050,4.367831495430228,2021-2022
43052,4.643014187305983,2021-2022
43064,4.083200493191769,2021-2022
43068,3.928227232948727,2021-2022
43070,4.3707199533821335,2021-2022
43072,2.951739107418281,2021-2022
43074,5.177912067606377,2021-2022
43080,4.836303419075034,2021-2022
44000,3.799251537766911,2021-2022
44002,2.3951197485171867,2021-2022
44018,4.073414195497927,2021-2022
44027,2.324653352104544,2021-2022
44042,4.227160861123424,2021-2022
44053,2.9843317764781006,2021-2022
44065,2.5330591821207356,2021-2022
46000,4.594202248962538,2021-2022
46002,2.3827069133667744,2021-2022
46011,4.174387070006748,2021-2022
46020,4.087289803068917,2021-2022
46024,4.143305460503845,2021-2022
47000,3.0510664260423535,2021-2022
47002,3.8091641223569965,2021-2022
47003,5.216040709204368,2021-2022
47007,3.190936139530593,2021-2022
47015,1.7346607544113428,2021-2022
47018,2.5172228814549302,2021-2022
47023,2.7098814221784058,2021-2022
47030,1.7219610416861992,2021-2022
47041,3.207343538578539,2021-2022
47046,2.856400673646194,2021-2022
47048,2.8292295769781974,2021-2022
47050,3.152551111249011,2021-2022
47063,2.2966655103794404,2021-2022
47064,2.479774312224538,2021-2022
47068,2.4224169592871387,2021-2022
47077,3.7198023324942486,2021-2022
47091,1.1192660110633907,2021-2022
47096,3.8212055177242847,2021-2022
47098,1.1511017537708434,2021-2022
48001,1.7802893155768773,2021-2022
48017,0.9818086263807189,2021-2022
48019,3.0961175484580936,2021-2022
48021,0.4235204142371161,2021-2022
48022,5.025887265886403,2021-2022
48026,5.849381776646715,2021-2022
48031,0.9778151943383544,2021-2022
48034,1.8574001911624145,2021-2022
48044,3.7558196352204796,2021-2022
48050,2.1529569845220187,2021-2022
48069,2.879019775771461,2021-2022
49003,2.966013357772008,2021-2022
49005,1.596978491357115,2021-2022
49012,6.577935546623326,2021-2022
49014,2.439140884316594,2021-2022
49018,4.877207114791996,2021-2022
49019,2.352437497064228,2021-2022
49022,2.3339055130484443,2021-2022
49024,2.306480437882571,2021-2022
49028,5.62715626936324,2021-2022
49031,4.436579603499958,2021-2022
49032,3.109351934984914,2021-2022
49036,4.156400242467871,2021-2022
49039,3.429957743314141,2021-2022
49041,3.243988714465403,2021-2022
49046,3.3786104795005745,2021-2022
49048,2.9882189995695434,2021-2022
49051,5.497947054979471,2021-2022
49054,4.2279091785436895,2021-2022
49056,5.862825151827475,2021-2022
49058,6.939753605589127,2021-2022
49066,2.0739950055249716,2021-2022
49071,3.736762485553107,2021-2022
51001,5.222557648044931,2021-2022
51009,2.6764592690119535,2021-2022
51011,0.4510910584300548,2021-2022
51015,1.9144663773445245,2021-2022
51021,3.620372449460013,2021-2022
51025,4.984567923357126,2021-2022
51026,3.9624343159542357,2021-2022
51028,1.4549637788512637,2021-2022
51034,-0.2708571007985868,2021-2022
52001,1.7531896187022782,2021-2022
52003,2.1516276432966266,2021-2022
52004,2.51113372506538,2021-2022
52007,0.6924836632463561,2021-2022
52019,4.124148979431882,2021-2022
52026,-0.020501067899235396,2021-2022
52028,0.9526696067829872,2021-2022
52031,3.175548031716724,2021-2022
52092,3.748478768882378,2021-2022
53005,3.3864846826944737,2021-2022
54001,0.9149448529708655,2021-2022
54006,0.9770676286484721,2021-2022
54008,2.89824348879467,2021-2022
54010,2.063476792683585,2021-2022
54014,6.758348784748951,2021-2022
54021,5.989408397824627,2021-2022
54024,4.1049094328032485,2021-2022
54026,4.390810240763938,2021-2022
54029,2.885684337579011,2021-2022
54032,37.42108911572185,2021-2022
54034,1.3358907438239662,2021-2022
54036,3.2250220983205278,2021-2022
54038,2.6012156175955496,2021-2022
54042,0.8028894602510853,2021-2022
54047,2.4779920870425323,2021-2022
54049,6.405607465447166,2021-2022
54052,-0.49822205649261664,2021-2022
54054,2.9685267371841397,2021-2022
54056,0.3808026816845634,2021-2022
54058,0.7652437562215534,2021-2022
54062,0.16111757395261156,2021-2022
54066,0.39495345455082354,2021-2022
54068,2.834529424097672,2021-2022
56014,7.6041600459339,2021-2022
56027,2.4055093561398135,2021-2022
56031,2.0169655719822495,2021-2022
56037,6.571662641445868,2021-2022
56048,4.273867030143382,2021-2022
56052,4.047089007410499,2021-2022
56056,0.6333118374207197,2021-2022
56065,1.16861081347335,2021-2022
56066,3.79083825213183,2021-2022
56070,2.9502869217458048,2021-2022
56073,2.454678088637469,2021-2022
56076,2.47510905984735,2021-2022
56077,4.677676251152653,2021-2022
57001,1.013341868309202,2021-2022
57004,7.650423627399358,2021-2022
57006,0.03583172810579762,2021-2022
57008,3.539449600725659,2021-2022
57011,3.3214321910582316,2021-2022
57014,1.5081301716664073,2021-2022
57016,2.4785976448043447,2021-2022
57019,2.4428982244348045,2021-2022
57021,1.904943505123954,2021-2022
57023,5.497158169166231,2021-2022
57028,-0.6818295613859403,2021-2022
57038,2.828298275163889,2021-2022
57039,2.618111823675377,2021-2022
57040,4.506524756132872,2021-2022
57041,3.5570946848419855,2021-2022
57051,0.8414967029713991,2021-2022
57061,3.513635621690715,2021-2022
57066,0.9937798035100059,2021-2022
57076,2.7696520070701363,2021-2022
57079,19.933797725362496,2021-2022
57091,7.404591438045154,2021-2022
57096,2.36529116299206,2021-2022
58001,3.602588253734663,2021-2022
58004,2.7374052050509183,2021-2022
58007,2.828062580197422,2021-2022
58012,7.173854081909411,2021-2022
58016,3.3593044883689775,2021-2022
58019,1.5172160667997157,2021-2022
58028,2.2641764551433328,2021-2022
58034,2.2965269326367723,2021-2022
58041,2.619102713814462,2021-2022
58051,4.08159312561855,2021-2022
58054,2.2903529469568977,2021-2022
58058,3.4453054631396154,2021-2022
58059,1.526139753561784,2021-2022
59001,2.1409500702593123,2021-2022
59011,3.5564072139247305,2021-2022
59012,2.9350153511416273,2021-2022
59016,2.6527532569216747,2021-2022
59019,9.291644062892164,2021-2022
59024,-2.0662350781941896,2021-2022
59031,4.498680718417912,2021-2022
59040,3.8283851232699098,2021-2022
59042,4.859486909088626,2021-2022
59045,0.5707998573302623,2021-2022
60008,1.2147318283738426,2021-2022
60011,2.6470416166123356,2021-2022
60021,2.7202321610123485,2021-2022
60025,1.1844038723233372,2021-2022
60034,2.670417693256013,2021-2022
60040,3.622658174356319,2021-2022
60042,1.4799457116137142,2021-2022
60049,0.6006081405198399,2021-2022
1000,5.5193629022511566,2022-2023
1002,5.278836453924919,2022-2023
1009,5.927952786654036,2022-2023
1012,5.432880824370714,2022-2023
1016,4.403416760892872,2022-2023
1026,9.454407275909366,2022-2023
1037,4.403509020225381,2022-2023
1047,3.447387946696112,2022-2023
2000,7.591131703261274,2022-2023
2001,3.292544436861742,2022-2023
2005,4.665700839457028,2022-2023
2008,4.157657416240782,2022-2023
2011,5.155925861341052,2022-2023
2030,4.808014132723082,2022-2023
2036,7.306661308679348,2022-2023
2044,7.3339009748755455,2022-2023
2048,11.29439924899034,2022-2023
6005,4.277780259764128,2022-2023
7000,8.397380936951846,2022-2023
7003,4.80166162768631,2022-2023
7006,4.692388128045583,2022-2023
7008,4.148587191090891,2022-2023
7011,5.69788754531538,2022-2023
7017,5.271224101410211,2022-2023
7019,4.633174353124622,2022-2023
7024,4.9675767150003685,2022-2023
7030,5.471287863250409,2022-2023
7033,11.46418292273701,2022-2023
7040,6.15287887961066,2022-2023
7050,4.40113964009922,2022-2023
7055,6.946920449656025,2022-2023
9000,5.71390152590722,2022-2023
9001,3.9891079902913793,2022-2023
9004,4.330071636451921,2022-2023
9007,4.491513088255402,2022-2023
9010,4.569961231862413,2022-2023
9021,5.309469617774905,2022-2023
9024,6.558834597333431,2022-2023
9028,9.118844474238893,2022-2023
9030,6.09036604102908,2022-2023
9033,6.786870771368545,2022-2023
10000,8.934164248353444,2022-2023
10002,7.515602753263212,2022-2023
10005,4.595441614429027,2022-2023
10013,3.3745930959761155,2022-2023
10025,3.6262139774509983,2022-2023
10041,4.234914387861653,2022-2023
11000,7.477422814330162,2022-2023
11002,6.2461912057432345,2022-2023
11010,3.7691038457829897,2022-2023
11023,6.19291770642199,2022-2023
11033,5.010627326784813,2022-2023
12000,6.254164149157322,2022-2023
12001,5.2942531881364685,2022-2023
12002,1.7278977437784449,2022-2023
12005,4.314332668429936,2022-2023
12010,6.819436281459866,2022-2023
12017,8.764490554295564,2022-2023
12023,6.237244920199562,2022-2023
12027,5.7225322435989225,2022-2023
12039,7.338083076500489,2022-2023
12048,4.593930980954087,2022-2023
12051,3.8988643042699307,2022-2023
12054,7.2941162659752825,2022-2023
12058,2.694953196423315,2022-2023
12061,6.564339312200477,2022-2023
12067,4.064075364462697,2022-2023
12073,5.150782947136517,2022-2023
13002,6.79730722901916,2022-2023
14000,7.816134929975403,2022-2023
14005,8.011740254433436,2022-2023
14010,7.894072823909312,2022-2023
14015,6.9402603997705095,2022-2023
14019,6.234442261054879,2022-2023
14021,6.904523138593399,2022-2023
14022,7.8078964388071,2022-2023
14028,4.601724793033628,2022-2023
15000,5.587780867968738,2022-2023
15002,5.985526557782379,2022-2023
15005,4.917139622445502,2022-2023
15012,4.8766504110224105,2022-2023
15014,3.736989069968144,2022-2023
15017,3.747507848408667,2022-2023
15021,5.12420092374437,2022-2023
15030,4.456167890721985,2022-2023
15035,3.5033487259264424,2022-2023
15041,3.201850425923606,2022-2023
16002,4.779943165277341,2022-2023
18000,5.278210060606118,2022-2023
18001,6.3628891579967,2022-2023
18005,5.859312898726735,2022-2023
18009,6.4863760741673895,2022-2023
18013,5.80155993509647,2022-2023
18017,6.3451811211987685,2022-2023
18020,7.898027538272225,2022-2023
18029,6.429907098502359,2022-2023
18039,13.877934512410414,2022-2023
19000,5.224361448120523,2022-2023
19028,2.586209212989804,2022-2023
19036,3.4824761764398193,2022-2023
19038,4.431795507912399,2022-2023
19044,6.992404570180898,2022-2023
19046,4.211552731021881,2022-2023
19048,4.122253475033702,2022-2023
19049,4.633245231759465,2022-2023
19054,7.123456099733391,2022-2023
19070,5.642440948913033,2022-2023
20002,4.734265906346346,2022-2023
21000,7.6841047897675026,2022-2023
21005,6.001418166256682,2022-2023
21010,6.3891579063057184,2022-2023
21024,5.165873796360362,2022-2023
22000,5.842838581725609,2022-2023
22001,10.18555775779682,2022-2023
22005,8.009488388438223,2022-2023
22008,5.34976333093955,2022-2023
22012,4.430735118862373,2022-2023
22014,3.9234734344685616,2022-2023
22016,4.712949591543846,2022-2023
22019,5.6780401381378915,2022-2023
22021,5.336446830278618,2022-2023
23000,6.168506901435495,2022-2023
23001,6.480291540800666,2022-2023
23005,5.389605035957021,2022-2023
23008,5.075622167581805,2022-2023
23010,5.320987677737703,2022-2023
23015,3.5917352746926223,2022-2023
23020,7.372878508496386,2022-2023
23023,6.31919397959796,2022-2023
23040,5.539184116669011,2022-2023
24000,4.798169515092561,2022-2023
24001,5.25691812708768,2022-2023
24002,7.128635233742715,2022-2023
24009,6.4420655614254,2022-2023
24015,4.686394336462512,2022-2023
26000,5.241819306744651,2022-2023
26003,3.4262294538459686,2022-2023
26011,4.907405362686977,2022-2023
26014,5.784243205848424,2022-2023
26021,1.7350627689592213,2022-2023
26028,8.226218930607464,2022-2023
26032,1.067580389327406,2022-2023
26037,8.126083803402027,2022-2023
26043,16.97391362806317,2022-2023
26047,4.871220946709117,2022-2023
26053,8.133643734815912,2022-2023
26057,7.632906878932647,2022-2023
26065,4.826689269706031,2022-2023
28005,4.778686851953575,2022-2023
28030,7.069418345573992,2022-2023
29002,8.913207346053575,2022-2023
29006,4.942378999307262,2022-2023
30000,11.137762808254918,2022-2023
30001,8.891163817981731,2022-2023
30006,8.322459059005553,2022-2023
30012,7.710859256097635,2022-2023
30016,7.2211227953968296,2022-2023
30018,7.018078164005592,2022-2023
30024,11.686680394489073,2022-2023
30029,9.669392553948576,2022-2023
31000,9.073354359446876,2022-2023
31002,7.064207359346753,2022-2023
31008,2.838246067429063,2022-2023
31011,6.197637786748526,2022-2023
31016,4.9247832367400495,2022-2023
31017,9.144879677014464,2022-2023
31035,8.912191989817082,2022-2023
32000,6.318558880048204,2022-2023
32002,5.128785634805229,2022-2023
32004,8.82220612338465,2022-2023
32011,6.415971929677217,2022-2023
32018,3.2402551701309825,2022-2023
32027,5.621413667092546,2022-2023
32038,6.913103740980123,2022-2023
32042,6.262483052321476,2022-2023
32045,5.225969278445264,2022-2023
34000,6.312529618790612,2022-2023
34003,7.757743206465547,2022-2023
34007,5.258780849305735,2022-2023
34011,4.6173740623330435,2022-2023
34015,4.323222702501691,2022-2023
34021,4.033676296316093,2022-2023
34024,7.412179563884536,2022-2023
34028,7.753941724345396,2022-2023
34035,5.217030679055953,2022-2023
36003,7.132186233176281,2022-2023
37000,6.128736824994858,2022-2023
37001,6.159533585633502,2022-2023
37003,6.167629664116082,2022-2023
37008,7.317536846361045,2022-2023
37020,4.311132960202753,2022-2023
37025,5.60304233054055,2022-2023
37034,5.580684952872808,2022-2023
37039,5.108452131383086,2022-2023
37043,3.836977559714079,2022-2023
37049,5.823237543708811,2022-2023
38000,5.217719542755351,2022-2023
38002,5.480959874927594,2022-2023
38011,4.307832049828616,2022-2023
38016,3.148002670224237,2022-2023
38018,4.807557776003071,2022-2023
38019,3.702283904766236,2022-2023
38030,2.9305135722637194,2022-2023
38031,4.867724145712374,2022-2023
38033,7.1534088518806245,2022-2023
38037,5.547782134229333,2022-2023
38040,4.900103636848811,2022-2023
39000,11.191488505439228,2022-2023
39002,6.6884353939165,2022-2023
39003,4.8382247451274285,2022-2023
39010,6.246362264203546,2022-2023
39013,7.006420362255559,2022-2023
39020,7.572593539489761,2022-2023
39025,5.935948353796583,2022-2023
39036,4.397757287030162,2022-2023
39057,6.151020091085989,2022-2023
40000,8.776538367009781,2022-2023
40003,5.101789653329957,2022-2023
40010,7.603253554873898,2022-2023
40015,26.432508170323743,2022-2023
40025,8.228840179644838,2022-2023
40028,6.780451284022472,2022-2023
40030,8.426111530241412,2022-2023
40046,7.207733121378561,2022-2023
40048,6.946139281626776,2022-2023
40050,25.820037597815908,2022-2023
41000,10.071499005951265,2022-2023
41004,10.142820369486294,2022-2023
41010,7.996990181560462,2022-2023
41020,7.773121812194585,2022-2023
41030,8.874815305271156,2022-2023
41037,7.606998400632972,2022-2023
41043,8.815929526450546,2022-2023
41053,5.433803973038545,2022-2023
41061,7.21302863792774,2022-2023
42000,3.958400643392659,2022-2023
42004,6.718765167444901,2022-2023
42005,13.525201684995775,2022-2023
42013,5.980049953258786,2022-2023
42029,5.826417656422748,2022-2023
42031,5.459790475136268,2022-2023
42041,4.870591750969636,2022-2023
42047,4.975055718063062,2022-2023
42055,4.851951562511863,2022-2023
42059,1.8119042497390194,2022-2023
43000,5.497179022799532,2022-2023
43002,12.519794183852367,2022-2023
43013,5.666813274637434,2022-2023
43017,6.666715202691965,2022-2023
43021,7.387255569068235,2022-2023
43025,4.149460673980354,2022-2023
43030,6.354431560201844,2022-2023
43031,4.918470761512723,2022-2023
43042,3.9530094005811827,2022-2023
43047,6.409355520213069,2022-2023
43050,11.966146005026696,2022-2023
43052,4.837574637166575,2022-2023
43064,8.944096966643862,2022-2023
43068,7.825720969893084,2022-2023
43072,5.261043235073614,2022-2023
43074,6.804565462806507,2022-2023
43080,5.276481404095914,2022-2023
44000,5.770762961934348,2022-2023
44002,4.305431067095482,2022-2023
44018,5.500175091216497,2022-2023
44027,5.005843132816834,2022-2023
44042,6.5309707654050015,2022-2023
44053,4.245443996102997,2022-2023
